"Z_FieldDescr_Id","OrderID","model","Module","fieldUseGroup","TableName","FieldName","Nulls","dataType","FieldSize","key","References","ClosedList","FieldNotes","FieldDefinition","FieldDefn_old","DestinationField","DestFieldID","exportToXLS","privateNotes","DenormTransl","RecordsNotNull","PercentNotNull","CheckedAt","FldInUse","DescrOfTbl","example1","example2","example3","example4","exampleComments","relType","relName","xmlExportSkip"
6780,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Provisional Community Name","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_I_xxx, field(s):commName2",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6781,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Quad Code","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6782,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Quad Name","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_C_xxx, field(s):quadrangleName",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6783,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Representativeness","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_C_xxx, field(s):representativeness",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6784,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Roll Number","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6785,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","S1 Cover","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_C2_xxx, field(s):stratumCover",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6786,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","S1 Hgt","yes",,,"n/a","n/a","no","parse","to VegBranch field:Z_USER_C2_xxx, field(s):stratumHeight,Base",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6787,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","S2 Cover","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_C2_xxx, field(s):stratumCover",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6788,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","S2 Hgt","yes",,,"n/a","n/a","no","parse","to VegBranch field:Z_USER_C2_xxx, field(s):stratumHeight,Base",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6789,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","S3 Cover","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_C2_xxx, field(s):stratumCover",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6790,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","S3 Hgt","yes",,,"n/a","n/a","no","parse","to VegBranch field:Z_USER_C2_xxx, field(s):stratumHeight,Base",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6791,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Salinity/Halinity","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_C_xxx, field(s):waterSalinity",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6792,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Slope","yes",,,"n/a","n/a","no","classes -> #'s","to VegBranch field:Z_USER_C_xxx, field(s):slopeGradient",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6793,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Soil Depth","yes",,,"n/a","n/a","no","dependant on units","to VegBranch field:Z_USER_C_xxx, field(s):soilDepth",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6794,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Soil Depth Units","yes",,,"n/a","n/a","no","incl in soilDepth","to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6795,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Soil Drainage","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_C_xxx, field(s):soilDrainage",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6796,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Soil Taxon/Description","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_F_xxx, field(s):soilDescription",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6797,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Soil Texture","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_F_xxx, field(s):soilTexture",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6798,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Species Counter","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6799,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Sublocation","yes",,,"n/a","n/a","no","+location code","to VegBranch field:Z_USER_C_xxx, field(s):authorLocation",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6800,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","SubPlot","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6801,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","SubPlot Parent Code","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6802,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Surficial Geology","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_C_xxx, field(s):surficialDeposits",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6803,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Survey Date","yes",,,"n/a","n/a","no","to 2 fields?","to VegBranch field:Z_USER_C_xxx, field(s):obsStartDate & obsEndDate?",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6804,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Surveyors","yes",,,"n/a","n/a","no","parse, first 5, else C2","to VegBranch field:Z_USER_C2_xxx, field(s):CONTRIB",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6805,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","T1 Cover","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_C2_xxx, field(s):stratumCover",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6806,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","T1 Hgt","yes",,,"n/a","n/a","no","parse","to VegBranch field:Z_USER_C2_xxx, field(s):stratumHeight,Base",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6807,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","T2 Cover","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_C2_xxx, field(s):stratumCover",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6808,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","T2 Hgt","yes",,,"n/a","n/a","no","parse","to VegBranch field:Z_USER_C2_xxx, field(s):stratumHeight,Base",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6809,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","T3 Cover","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_C2_xxx, field(s):stratumCover",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6810,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","T3 Hgt","yes",,,"n/a","n/a","no","parse","to VegBranch field:Z_USER_C2_xxx, field(s):stratumHeight,Base",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6811,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","TNC Elcode","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_I_xxx, field(s):commName1",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6812,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","TNC EONum Suffix","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6813,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Topo Position","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_C_xxx, field(s):topoPosition",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6814,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Update","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6815,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","User","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6816,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","UTM Zone","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_C_xxx, field(s):authorZone",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6817,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","V Cover","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_C2_xxx, field(s):stratumCover",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6818,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","V Hgt","yes",,,"n/a","n/a","no","parse","to VegBranch field:Z_USER_C2_xxx, field(s):stratumHeight,Base",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6819,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","X Dimension","yes",,,"n/a","n/a","no","calc & mult fields","to VegBranch field:Z_USER_C_xxx, field(s):size",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6820,,"logical","NPS-PLOTS db",,"cust_NPS_Plots","Y Dimension","yes",,,"n/a","n/a","no","calc & mult fields","to VegBranch field:Z_USER_C_xxx, field(s):size",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6821,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Common Name","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6822,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","DBH","yes",,,"n/a","n/a","no","parse, supply metadata","to VegBranch field:Z_USER_E_xxx, field(s):stemDiameter",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6823,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Diagnostic","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6824,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Family","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6825,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Other Measure1","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6826,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Other Measure2","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6827,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Plant Symbol","yes",,,"n/a","n/a","no","else use sciName","to VegBranch field:Z_USER_D2_xxx, field(s):PLANTCODE, unless null",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6828,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Plot Code","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_D2_xxx, field(s):authorPlotCode",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6829,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Plot Species Counter","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6830,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Range Cover","yes",,,"n/a","n/a","no","derive?","to VegBranch field:Z_USER_D2_xxx, field(s):coverCode",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6831,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Real Cover","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_D2_xxx, field(s):cover",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6832,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Scientific Name","yes",,,"n/a","n/a","no","logic","to VegBranch field:Z_USER_D2_xxx, field(s):PLANTCODE, unless plant Symbol E",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6833,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Source","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6834,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Specimen Number","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6835,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Stratum","yes",,,"n/a","n/a","no",,"to VegBranch field:Z_USER_D2_xxx, field(s):stratumIndex",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6836,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Stratum Sort","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6837,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Update","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6838,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Used PLANTS","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6839,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","User","yes",,,"n/a","n/a","no",,"to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6840,,"logical","NPS-PLOTS db",,"cust_NPS_Plots-Species","Within Plot","yes",,,"n/a","n/a","no","logic","to VegBranch field:skipped!",,,,1,,0,0,-900.00,1/17/2005 16:54:08,1,0,,,,,,"n/a","n/a",0
6841,,"logical","Loading",0.00,"Z_USER_E2_stemClasses","e2STEMID","no","AutoNumber",4,"PK","n/a","no","n/a","primary key of this table",,,,0,,0,0,-900.00,1/17/2005 16:54:17,0,0,,,,,,"n/a","n/a",0
6842,,"logical","Loading",0.00,"Z_USER_E2_stemClasses","one","yes","Long Integer",4,"n/a","n/a","no","n/a","a constant, default value of 1 required for this field.",,,,0,,0,0,-900.00,1/17/2005 16:54:17,0,0,,,,,,"n/a","n/a",0
6843,,"logical","Loading",4.00,"Z_USER_E2_stemClasses","tallyDefn","yes","Text",50,"n/a","n/a","no","n/a","This field should be filled in only for records that define what the stem classes are, for minimum and maximum DBH and/or Height.  (""minDBH"", ""maxDBH"", ""minHt"", ""maxHt"", or Null (blank) for rows that have data.)",,,,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6844,,"logical","Loading",1.00,"Z_USER_E2_stemClasses","AuthorPlotCode","yes","Text",100,"FK","Z_USER_C_PlotData.authorPlotCode","no","n/a","Author's Plot number/code, or the original plot number if taken from literature.  This ""points"" to the right plot in the Plot Data Loading Table.","Author's Plot number/code, or the original plot number if taken from literature.","n/a",,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6845,,"logical","Loading",1.00,"Z_USER_E2_stemClasses","PLANTCode","yes","Text",255,"FK","Z_USER_B_SpecList.plantCode","no","n/a","A code that refers to a plant concept.  This code may be found in the Species List loading table.  It may also link directly to a name in the vegbank module.  For this reason, a species list loading table is not necessary, if your plants can be found in the vegbank module.  Rules for how plant codes are looked up in the vegbank module may be found in the Translate Data Form, on the step where VegBranch matches your plants to VegBank plants.","A unique code that will refer to a plant concept consistently throughout the loading processes.","n/a",,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6846,,"logical","Loading",3.00,"Z_USER_E2_stemClasses","stratumIndex","yes","Text",50,"n/a","Z_USER_C2_PlotNorm.StratumIndex","no","n/a","OPTIONAL.  References a StratumIndex (1-9) in Plot Data (or Normalized Plot Data) for this plot to link this stratum to the stratum definitions that table.  Most of the time, stems are listed as belonging to the whole plot, not a particular stratum.  In this case, leave this field blank, which signifies that record applies to the whole plot, not just to one stratum.",,"stemCount.taxonImportance_ID",6687,1,,1,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6847,,"logical","Loading",4.00,"Z_USER_E2_stemClasses","stemTaxonArea","yes","Double",8,"n/a","n/a","no","n/a","Area of the plot used for this stem size to determine number of stems on a plot where the plot is subsampled differently by species and size.  Leave blank if the full plot size was used, or as indicated by another size field, in observation or taxonObservation.",,"stemCount.stemTaxonArea",6525,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6848,,"logical","Loading",3.00,"Z_USER_E2_stemClasses","stemHealth","yes","Text",50,"n/a","n/a","no","n/a","Health of the stem referenced in this stemLocation record. Usually used to describe ""dead"" stems.",,"stemLocation.stemHealth",6618,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6849,,"logical","Loading",1.50,"Z_USER_E2_stemClasses","tally1","yes","Double",8,"n/a","n/a","no","n/a","the number of stems that are in this plot-plant-stratum of a particular size class.  Size classes defined with tallyDefn field in other records in this table.",,,,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6850,,"logical","Loading",2.00,"Z_USER_E2_stemClasses","tally2","yes","Double",8,"n/a","n/a","no","n/a","the number of stems that are in this plot-plant-stratum of a particular size class.  Size classes defined with tallyDefn field in other records in this table.",,,,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6851,,"logical","Loading",2.00,"Z_USER_E2_stemClasses","tally3","yes","Double",8,"n/a","n/a","no","n/a","the number of stems that are in this plot-plant-stratum of a particular size class.  Size classes defined with tallyDefn field in other records in this table.",,,,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6852,,"logical","Loading",2.00,"Z_USER_E2_stemClasses","tally4","yes","Double",8,"n/a","n/a","no","n/a","the number of stems that are in this plot-plant-stratum of a particular size class.  Size classes defined with tallyDefn field in other records in this table.",,,,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6853,,"logical","Loading",2.00,"Z_USER_E2_stemClasses","tally5","yes","Double",8,"n/a","n/a","no","n/a","the number of stems that are in this plot-plant-stratum of a particular size class.  Size classes defined with tallyDefn field in other records in this table.",,,,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6854,,"logical","Loading",2.00,"Z_USER_E2_stemClasses","tally6","yes","Double",8,"n/a","n/a","no","n/a","the number of stems that are in this plot-plant-stratum of a particular size class.  Size classes defined with tallyDefn field in other records in this table.",,,,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6855,,"logical","Loading",2.00,"Z_USER_E2_stemClasses","tally7","yes","Double",8,"n/a","n/a","no","n/a","the number of stems that are in this plot-plant-stratum of a particular size class.  Size classes defined with tallyDefn field in other records in this table.",,,,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6856,,"logical","Loading",2.00,"Z_USER_E2_stemClasses","tally8","yes","Double",8,"n/a","n/a","no","n/a","the number of stems that are in this plot-plant-stratum of a particular size class.  Size classes defined with tallyDefn field in other records in this table.",,,,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6857,,"logical","Loading",2.00,"Z_USER_E2_stemClasses","tally9","yes","Double",8,"n/a","n/a","no","n/a","the number of stems that are in this plot-plant-stratum of a particular size class.  Size classes defined with tallyDefn field in other records in this table.",,,,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6858,,"logical","Loading",2.00,"Z_USER_E2_stemClasses","tally10","yes","Double",8,"n/a","n/a","no","n/a","the number of stems that are in this plot-plant-stratum of a particular size class.  Size classes defined with tallyDefn field in other records in this table.",,,,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6859,,"logical","Loading",2.00,"Z_USER_E2_stemClasses","tally11","yes","Double",8,"n/a","n/a","no","n/a","the number of stems that are in this plot-plant-stratum of a particular size class.  Size classes defined with tallyDefn field in other records in this table.",,,,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6860,,"logical","Loading",2.00,"Z_USER_E2_stemClasses","tally12","yes","Double",8,"n/a","n/a","no","n/a","the number of stems that are in this plot-plant-stratum of a particular size class.  Size classes defined with tallyDefn field in other records in this table.",,,,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6861,,"logical","Loading",2.00,"Z_USER_E2_stemClasses","tally13","yes","Double",8,"n/a","n/a","no","n/a","the number of stems that are in this plot-plant-stratum of a particular size class.  Size classes defined with tallyDefn field in other records in this table.",,,,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
6862,,"logical","Loading",2.00,"Z_USER_E2_stemClasses","tally14","yes","Double",8,"n/a","n/a","no","n/a","the number of stems that are in this plot-plant-stratum of a particular size class.  Size classes defined with tallyDefn field in other records in this table.",,,,1,,0,0,-900.00,1/17/2005 16:54:17,1,0,,,,,,"n/a","n/a",0
